project,country,site,sample_date,latitude,longitude,hard_coral_cover
Belize Glover's Atoll 2024,Belize,CZPR5,2024-07-14,16.77630669,-87.81187744,6.33
Belize Glover's Atoll 2024,Belize,CZPR6,2024-08-09,16.77871549,-87.85099754,11.6
Belize Glover's Atoll 2024,Belize,CZPR6,2024-09-08,16.77871549,-87.85099754,4
Belize Glover's Atoll 2024,Belize,CZPR7,2024-07-14,16.76827339,-87.82634997,20.17
Belize Glover's Atoll 2024,Belize,GUZFR1,2024-07-17,16.76925081,-87.76069251,19.5
Belize Glover's Atoll 2024,Belize,WFR1,2024-08-10,16.78824068,-87.86473179,9.5
Belize Glover's Atoll 2024,Belize,WFR2,2024-08-10,16.79548474,-87.8606452,9
Belize Glover's Atoll 2024,Belize,WFR3,2024-08-12,16.80375047,-87.85624729,9.2
Belize Glover's Atoll 2024,Belize,WFR3,2024-08-10,16.80375047,-87.85624729,29
Belize Glover's Atoll 2024,Belize,WFR4,2024-08-11,16.81538003,-87.85216983,9.67
Belize Glover's Atoll 2024,Belize,WFR5,2024-08-11,16.82601633,-87.84927724,8.33
Belize Glover's Atoll 2024,Belize,WFR6,2024-07-14,16.83796196,-87.8439228,39.83
Belize Glover's Atoll legacy,Belize,CZFR1,2015-06-01,16.73337962,-87.81849504,13.14
Belize Glover's Atoll legacy,Belize,CZFR1,2017-06-05,16.73337962,-87.81849504,18.17
Belize Glover's Atoll legacy,Belize,CZFR1,2019-04-02,16.73337962,-87.81849504,22.67
Belize Glover's Atoll legacy,Belize,CZFR2,2015-06-01,16.7368931416422,-87.8077126387506,9.31
Belize Glover's Atoll legacy,Belize,CZFR2,2017-06-05,16.7368931416422,-87.8077126387506,12.67
Belize Glover's Atoll legacy,Belize,CZFR2,2019-04-02,16.7368931416422,-87.8077126387506,17.89
Belize Glover's Atoll legacy,Belize,CZFR3,2017-06-15,16.7416456,-87.80126913,11.22
Belize Glover's Atoll legacy,Belize,CZFR3,2015-05-31,16.7416456,-87.80126913,9.96
Belize Glover's Atoll legacy,Belize,CZFR3,2019-04-03,16.7416456,-87.80126913,23.83
Belize Glover's Atoll legacy,Belize,CZFR4,2017-06-07,16.74931596,-87.79279218,16
Belize Glover's Atoll legacy,Belize,CZFR4,2015-06-21,16.74931596,-87.79279218,9.04
Belize Glover's Atoll legacy,Belize,CZFR5,2017-06-16,16.75170036,-87.78707136,20.17
Belize Glover's Atoll legacy,Belize,CZFR5,2015-06-21,16.75170036,-87.78707136,10.5
Belize Glover's Atoll legacy,Belize,CZPR1,2015-06-29,16.75611427,-87.82482647,3.96
Belize Glover's Atoll legacy,Belize,CZPR1,2019-04-03,16.75611427,-87.82482647,5.83
Belize Glover's Atoll legacy,Belize,CZPR1,2017-05-15,16.75611427,-87.82482647,2.34
Belize Glover's Atoll legacy,Belize,CZPR2,2017-05-19,16.76207816,-87.83025468,4.83
Belize Glover's Atoll legacy,Belize,CZPR2,2015-06-30,16.76207816,-87.83025468,6.73
Belize Glover's Atoll legacy,Belize,CZPR3,2015-06-20,16.78500409,-87.83103067,0.18
Belize Glover's Atoll legacy,Belize,CZPR3,2017-05-19,16.78500409,-87.83103067,5.17
Belize Glover's Atoll legacy,Belize,CZPR4,2017-05-16,16.76369411,-87.80431361,6.83
Belize Glover's Atoll legacy,Belize,CZPR4,2019-04-02,16.76369411,-87.80431361,9.67
Belize Glover's Atoll legacy,Belize,CZPR4,2015-06-28,16.76369411,-87.80431361,13.1
Belize Glover's Atoll legacy,Belize,CZPR5,2017-05-19,16.77630669,-87.81187744,3.5
Belize Glover's Atoll legacy,Belize,CZPR5,2019-04-03,16.77630669,-87.81187744,3.33
Belize Glover's Atoll legacy,Belize,CZPR5,2015-06-20,16.77630669,-87.81187744,1.28
Belize Glover's Atoll legacy,Belize,CZPR6,2015-06-18,16.77871549,-87.85099754,2.61
Belize Glover's Atoll legacy,Belize,CZPR6,2017-05-19,16.77871549,-87.85099754,7.33
Belize Glover's Atoll legacy,Belize,CZPR7,2019-04-03,16.76827339,-87.82634997,7.17
Belize Glover's Atoll legacy,Belize,CZPR7,2017-05-18,16.76827339,-87.82634997,6.5
Belize Glover's Atoll legacy,Belize,CZPR7,2015-05-31,16.76827339,-87.82634997,1.8
Belize Glover's Atoll legacy,Belize,GUZFR1,2015-05-30,16.76925081,-87.76069251,11.71
Belize Glover's Atoll legacy,Belize,GUZFR1,2017-06-17,16.76925081,-87.76069251,14.33
Belize Glover's Atoll legacy,Belize,GUZFR2,2015-05-30,16.77805633,-87.75537914,9.37
Belize Glover's Atoll legacy,Belize,GUZFR2,2017-06-17,16.77805633,-87.75537914,10
Belize Glover's Atoll legacy,Belize,GUZFR4,2015-05-31,16.79355246,-87.74458341,3.86
Belize Glover's Atoll legacy,Belize,GUZFR4,2017-06-07,16.79355246,-87.74458341,10.67
Belize Glover's Atoll legacy,Belize,GUZFR5,2015-06-28,16.80250961,-87.73974789,6.25
Belize Glover's Atoll legacy,Belize,GUZFR5,2017-06-07,16.80250961,-87.73974789,15.5
Belize Glover's Atoll legacy,Belize,GUZFR6,2015-06-02,16.81190623,-87.73836723,6.57
Belize Glover's Atoll legacy,Belize,GUZFR6,2017-05-17,16.81190623,-87.73836723,7.67
Belize Glover's Atoll legacy,Belize,GUZFR7,2015-05-29,16.81979159,-87.73744983,5.14
Belize Glover's Atoll legacy,Belize,GUZFR7,2017-05-16,16.81979159,-87.73744983,20.01
Belize Glover's Atoll legacy,Belize,GUZPR1,2017-05-18,16.79270354,-87.8157228,3.5
Belize Glover's Atoll legacy,Belize,GUZPR1,2019-06-04,16.79270354,-87.8157228,7.33
Belize Glover's Atoll legacy,Belize,GUZPR1,2015-06-18,16.79270354,-87.8157228,1.88
Belize Glover's Atoll legacy,Belize,GUZPR2,2017-05-18,16.81365553,-87.80829786,4.67
Belize Glover's Atoll legacy,Belize,GUZPR2,2015-06-01,16.81365553,-87.80829786,0.71
Belize Glover's Atoll legacy,Belize,GUZPR3,2017-04-06,16.8337866,-87.80415067,3.67
Belize Glover's Atoll legacy,Belize,GUZPR5,2017-05-06,16.8263713,-87.78079826,12.67
Belize Glover's Atoll legacy,Belize,GUZPR5,2015-06-22,16.8263713,-87.78079826,4.08
Belize Glover's Atoll legacy,Belize,GUZPR6,2017-05-17,16.78071633,-87.78895704,4.17
Belize Glover's Atoll legacy,Belize,GUZPR6,2019-06-04,16.78071633,-87.78895704,8.66
Belize Glover's Atoll legacy,Belize,GUZPR6,2015-06-18,16.78071633,-87.78895704,4.62
Belize Glover's Atoll legacy,Belize,WFR1,2015-06-17,16.78824068,-87.86473179,10.61
Belize Glover's Atoll legacy,Belize,WFR2,2015-06-16,16.79548474,-87.8606452,18.95
Belize Glover's Atoll legacy,Belize,WFR2,2019-06-06,16.79548474,-87.8606452,16.21
Belize Glover's Atoll legacy,Belize,WFR3,2019-06-06,16.80375047,-87.85624729,14.33
Belize Glover's Atoll legacy,Belize,WFR3,2015-06-18,16.80375047,-87.85624729,6.06
Belize Glover's Atoll legacy,Belize,WFR4,2019-06-05,16.81538003,-87.85216983,16.17
Belize Glover's Atoll legacy,Belize,WFR4,2015-06-20,16.81538003,-87.85216983,12.13
Belize Glover's Atoll legacy,Belize,WFR5,2019-06-05,16.82601633,-87.84927724,15.33
Belize Glover's Atoll legacy,Belize,WFR5,2015-06-19,16.82601633,-87.84927724,8.51
Belize Glover's Atoll legacy,Belize,WFR6,2015-06-19,16.83796196,-87.8439228,8.36
Belize Glover's Atoll legacy,Belize,WFR6,2019-06-04,16.83796196,-87.8439228,17.29
Belize GRMR Bleaching Surveys 2023,Belize,CZFR2,2023-07-12,16.7368931416422,-87.8077126387506,27.2
Belize GRMR Bleaching Surveys 2023,Belize,WFR2,2023-07-12,16.79548474,-87.8606452,20.4
Belize GRMR Bleaching Surveys 2023,Belize,WFR4,2023-07-12,16.81538003,-87.85216983,23.3
Belize GRMR Bleaching Surveys 2023,Belize,WFR6,2023-07-11,16.83796196,-87.8439228,21.6
Belize SWCMR 2021 - WCS,Belize,SWCCZFR1,2021-07-03,16.884665004909,-88.0605540052056,27.17
Belize SWCMR 2021 - WCS,Belize,SWCCZFR2,2021-07-04,16.8679160345345,-88.064929023385,24.5
Belize SWCMR 2021 - WCS,Belize,SWCCZFR3,2021-08-15,16.8499210104346,-88.07087699,45.83
Belize SWCMR 2021 - WCS,Belize,SWCCZFR4,2021-08-11,16.8348859716206,-88.0745620094239,25.83
Belize SWCMR 2021 - WCS,Belize,SWCCZFR5,2021-08-10,16.81828,-88.07736,25.67
Belize SWCMR 2021 - WCS,Belize,SWCCZFR6,2021-07-03,16.8131040036678,-88.0777440313249,29.5
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR1,2021-06-29,16.9142070226371,-88.0498870275914,11.33
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR2,2021-06-30,16.9036100339144,-88.0541909672319,20.83
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR3,2021-08-14,16.7889509629458,-88.0757209751754,22.67
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR4,2021-06-30,16.7775830067694,-88.0750149674713,11.3
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR5,2021-08-12,16.76858,-88.07501,38
Belize SWCMR 2021 - WCS,Belize,SWCGUZFR6,2021-08-12,16.76079,-88.07356,28.2
Belize SWCMR 2023 - WCS,Belize,SWCCZFR1,2023-05-02,16.884665004909,-88.0605540052056,22.67
Belize SWCMR 2023 - WCS,Belize,SWCCZFR2,2023-05-02,16.8679160345345,-88.064929023385,13.67
Belize SWCMR 2023 - WCS,Belize,SWCCZFR3,2023-05-01,16.8499210104346,-88.07087699,22.33
Belize SWCMR 2023 - WCS,Belize,SWCCZFR4,2023-04-30,16.8348859716206,-88.0745620094239,17.67
Belize SWCMR 2023 - WCS,Belize,SWCCZFR5,2023-05-01,16.81828,-88.07736,15.5
Belize SWCMR 2023 - WCS,Belize,SWCCZFR6,2023-04-28,16.8131040036678,-88.0777440313249,14
Belize SWCMR 2023 - WCS,Belize,SWCGUZFR1,2023-05-03,16.9142070226371,-88.0498870275914,17.17
Belize SWCMR 2023 - WCS,Belize,SWCGUZFR2,2023-05-03,16.9036100339144,-88.0541909672319,14.17
Belize SWCMR 2023 - WCS,Belize,SWCGUZFR3,2023-04-30,16.7889509629458,-88.0757209751754,12.83
Belize SWCMR 2023 - WCS,Belize,SWCGUZFR4,2023-04-30,16.7775830067694,-88.0750149674713,17.17
Belize SWCMR 2023 - WCS,Belize,SWCGUZFR5,2023-04-29,16.76858,-88.07501,13.17
Belize SWCMR 2023 - WCS,Belize,SWCGUZFR6,2023-04-29,16.76079,-88.07356,16.33
Belize SWCMR 2025-WCS,Belize,SWCCZFR1,2025-08-26,16.884665004909,-88.0605540052056,9.17
Belize SWCMR 2025-WCS,Belize,SWCCZFR2,2025-08-28,16.8679160345345,-88.064929023385,6.83
Belize SWCMR 2025-WCS,Belize,SWCCZFR3,2025-08-28,16.8499210104346,-88.07087699,9.33
Belize SWCMR 2025-WCS,Belize,SWCCZFR4,2025-08-27,16.8348859716206,-88.0745620094239,6.17
Belize SWCMR 2025-WCS,Belize,SWCCZFR5,2025-08-27,16.81828,-88.07736,8.83
Belize SWCMR 2025-WCS,Belize,SWCCZFR6,2025-08-26,16.8131040036678,-88.0777440313249,10.67
Belize SWCMR 2025-WCS,Belize,SWCGUZFR1,2025-07-08,16.9142070226371,-88.0498870275914,4.67
Belize SWCMR 2025-WCS,Belize,SWCGUZFR2,2025-07-09,16.9036100339144,-88.0541909672319,5.33
Belize SWCMR 2025-WCS,Belize,SWCGUZFR3,2025-07-09,16.7889509629458,-88.0757209751754,4.83
Belize SWCMR 2025-WCS,Belize,SWCGUZFR4,2025-07-09,16.7775830067694,-88.0750149674713,5.17
Belize SWCMR 2025-WCS,Belize,SWCGUZFR5,2025-07-08,16.76858,-88.07501,4
Belize SWCMR 2025-WCS,Belize,SWCGUZFR6,2025-07-08,16.76079,-88.07356,2.5
Benthic Reef Star Studies - Livingseas Restoration Site,Indonesia,LivingSeas Restoration Site,2025-10-14,-8.526742,115.513397,0
Benthic Reef Star Studies - Livingseas Restoration Site,Indonesia,LivingSeas Restoration Site,2025-12-04,-8.526742,115.513397,14.8
Benthic Reef Star Studies - Livingseas Restoration Site,Indonesia,LivingSeas Restoration Site,2026-01-14,-8.526742,115.513397,12.6
Benthic Reef Star Studies - Livingseas Restoration Site,Indonesia,LivingSeas Restoration Site,2025-10-15,-8.526742,115.513397,0
Benthic Reef Star Studies - Livingseas Restoration Site,Indonesia,LivingSeas Restoration Site,2025-11-15,-8.526742,115.513397,0
Bentos1,Mexico,Limones,2025-03-10,20.98587,-86.798718,65
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Candaping Marine Sanctuary,2024-10-15,9.16892,123.66996,41.66
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Cangmunag Marine Sanctuary,2024-11-09,9.100453,123.559297,36.26
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Caticugan Marine Sanctuary,2024-10-28,9.22372,123.4851,8.51
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Catulayan Marine Sanctuary,2024-11-08,9.118191,123.539229,42.2
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Lalag Bato Marine Sanctuary,2024-10-03,9.094175,123.591412,41.4
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Maite Marine Sanctuary,2024-11-06,9.151628,123.495217,41.9
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Minalulan Marine Sanctuary,2024-10-17,9.12151,123.68337,22.3
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Napayong Marine Sanctuary,2024-09-30,9.09654,123.60661,39.4
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Olang Marine Sanctuary,2024-10-18,9.21151,123.67237,28.6
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Paliton Marine Sanctuary,2024-11-05,9.171668,123.461732,26.96
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Sandugan Marine Sanctuary,2024-10-09,9.28308,123.59489,15.92
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Takbal Bato Marine Sanctuary,2024-10-01,9.115202,123.65656,30.9
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Tubod Marine Sanctuary,2024-11-07,9.139354,123.510396,34.5
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S1: Tulapos Marine Sanctuary,2024-09-24,9.28864,123.64265,12.21
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Binoongan Marine Sanctuary,2024-09-23,9.2745,123.65176,15.9
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Candanay Sur Marine Sanctuary,2024-10-29,9.227739,123.531309,10.6
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Cangmunag Marine Sanctuary,2024-11-09,9.101058,123.558988,44.08
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Caticugan Marine Sanctuary,2024-10-28,9.22254,123.48626,14.25
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Catulayan Marine Sanctuary,2024-11-08,9.118943,123.538719,29.9
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Lalag Bato Marine Sanctuary,2024-10-03,9.09382,123.59095,39.1
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Maite Marine Sanctuary,2024-11-06,9.152102,123.495007,29.36
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Minalulan Marine Sanctuary,2024-10-17,9.12135,123.68314,23.4
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Napayong Marine Sanctuary,2024-09-30,9.09621,123.606,16.77
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Olang Marine Sanctuary,2024-10-18,9.21125,123.67168,13.8
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Paliton Marine Sanctuary,2024-11-05,9.172205,123.460812,23.6
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Sandugan Marine Sanctuary,2024-10-09,9.28351,123.59486,16.5
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Takbal Bato Marine Sanctuary,2024-10-01,9.1163,123.65573,43.5
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Tubod Marine Sanctuary,2024-11-07,9.139947,123.510062,17.7
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S2: Tulapos Marine Sanctuary,2024-09-24,9.28809,123.643,15.64
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Binoongan Marine Sanctuary,2024-09-23,9.27138,123.65278,25.13
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Cangmunag Marine Sanctuary,2024-11-09,9.102684,123.557081,37.04
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Caticugan Marine Sanctuary,2024-10-28,9.21816,123.49084,19.32
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Catulayan Marine Sanctuary,2024-11-08,9.121074,123.536507,20.4
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Lalag Bato Marine Sanctuary,2024-10-03,9.094122,123.588272,13.7
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Maite Marine Sanctuary,2024-11-06,9.153881,123.49353,41.5
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Minalulan Marine Sanctuary,2024-10-17,9.12004,123.68053,20.54
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Napayong Marine Sanctuary,2024-09-30,9.09663,123.60349,31.46
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Olang Marine Sanctuary,2024-10-18,9.20934,123.66897,28.16
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Paliton  Marine Sanctuary,2024-11-05,9.174998,123.456832,25.96
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Taculing-Cangmalalag Marine Sanctuary,2024-10-08,9.27516,123.59569,19.44
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Takbal Bato Marine Sanctuary,2024-10-01,9.1184,123.65216,30.9
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S3: Tubod Marine Sanctuary,2024-11-07,9.141312,123.508667,35.5
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Binoongan Marine Sanctuary,2024-09-23,9.27124,123.6529,19.34
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Bitaug Marine Sanctuary,2024-09-26,9.30027,123.6282,4.4
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Cangmunag Marine Sanctuary,2024-11-09,9.10323,123.556792,45.2
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Caticugan Marine Sanctuary,2024-10-28,9.21802,123.49109,11.81
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Catulayan Marine Sanctuary,2024-11-08,9.121608,123.535967,29.1
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Lalag Bato Marine Sanctuary,2024-10-03,9.09416,123.58796,16.12
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Maite Marine Sanctuary,2024-11-06,9.154198,123.493148,37.4
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Minalulan Marine Sanctuary,2024-10-17,9.1199,123.68016,12.74
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Napayong Marine Sanctuary,2024-09-30,9.09629,123.60361,5.5
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Olang Marine Sanctuary,2024-10-18,9.20901,123.66852,13.5
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Paliton Marine Sanctuary,2024-11-05,9.17574,123.456462,28.53
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Taculing-Cangmalalag Marine Sanctuary,2024-10-08,9.2754,123.59554,13.74
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Takbal Bato Marine Sanctuary,2024-10-01,9.118975,123.65174,41
Biophysical assessment of selected Marine Protected Areas in Siquijor Province 2024,Philippines,S4: Tubod Marine Sanctuary,2024-11-07,9.141561,123.508129,39.24
"Biophysical Survey, North Sulawesi 2025",Indonesia,BIARO1,2025-10-16,2.12992,125.35129,68.12
"Biophysical Survey, North Sulawesi 2025",Indonesia,BIARO1 BLEACHING,2025-10-16,2.12838,125.35234,33.4
"Biophysical Survey, North Sulawesi 2025",Indonesia,BIARO2,2025-10-16,2.12609,125.36572,30.06
"Biophysical Survey, North Sulawesi 2025",Indonesia,BIARO3,2025-10-15,2.13484,125.41155,35.614999999999995
"Biophysical Survey, North Sulawesi 2025",Indonesia,BIARO4,2025-10-15,2.116,125.41045,29.25
"Biophysical Survey, North Sulawesi 2025",Indonesia,BIARO5,2025-10-15,2.08744,125.36545,55.47
"Biophysical Survey, North Sulawesi 2025",Indonesia,BIARO6,2025-10-16,2.07048,125.34993,58.735
"Biophysical Survey, North Sulawesi 2025",Indonesia,BIARO7,2025-10-15,2.07956,125.33685,46.725
"Biophysical Survey, North Sulawesi 2025",Indonesia,JIKOLA1,2025-09-28,0.57771,124.5637,50.235
"Biophysical Survey, North Sulawesi 2025",Indonesia,JIKOLA2,2025-09-28,0.56902,124.56717,29.45
"Biophysical Survey, North Sulawesi 2025",Indonesia,JIKOLA5,2025-09-29,0.65179,124.56234,51.894999999999996
"Biophysical Survey, North Sulawesi 2025",Indonesia,KUMEKE1,2025-10-02,0.69789,124.61243,45.849999999999994
"Biophysical Survey, North Sulawesi 2025",Indonesia,KUMEKE2,2025-10-02,0.7163,124.63209,77.33500000000001
"Biophysical Survey, North Sulawesi 2025",Indonesia,KUMEKE3,2025-10-01,0.818,124.66818,62.545
"Biophysical Survey, North Sulawesi 2025",Indonesia,KUMEKE4,2025-10-01,0.81086,124.67782,61.8
"Biophysical Survey, North Sulawesi 2025",Indonesia,KUMEKE5,2025-10-01,0.80681,124.68473,67.83500000000001
"Biophysical Survey, North Sulawesi 2025",Indonesia,KUMEKE6,2025-10-02,0.76784,124.65822,45.185
"Biophysical Survey, North Sulawesi 2025",Indonesia,LIKUP1,2025-09-13,1.76337,125.04714,53.059999999999995
"Biophysical Survey, North Sulawesi 2025",Indonesia,LIKUP2,2025-09-13,1.78973,125.12482,54.065
"Biophysical Survey, North Sulawesi 2025",Indonesia,LIKUP3,2025-09-13,1.81947,125.11279,30.619999999999997
"Biophysical Survey, North Sulawesi 2025",Indonesia,LIKUP4,2025-09-12,1.84352,125.10193,33.285
"Biophysical Survey, North Sulawesi 2025",Indonesia,LIKUP5,2025-09-12,1.84946,125.13287,17.77
"Biophysical Survey, North Sulawesi 2025",Indonesia,LIKUP6,2025-09-12,1.88459,125.099,38.765
